"density_aux","exact_rho_aux","Points:0","Points:1","Points:2"
2.2162816633168649361,2.2813186678190042755,0.75,-0.23205099999904632568,0
2.2219953598828148245,2.2813186678190042755,0.75,-0.2015488743782043457,0
2.2217042878956929641,2.2813186678190042755,0.70013022422790527344,-0.21438810229301452637,0
2.2158364973143362953,2.2813186678190042755,0.69999998807907104492,-0.24544845521450042725,0
2.2301728354383949515,2.2813186678190042755,0.75,-0.17104674875736236572,0
2.2301867862456177249,2.2813186678190042755,0.70026040077209472656,-0.18332774937152862549,0
2.2213141723378186931,2.2813186678190042755,0.65026038885116577148,-0.22722731530666351318,0
2.2154394373861561185,2.2813186678190042755,0.64999997615814208984,-0.25884589552879333496,0
2.2302812897024870686,2.2813186678190042755,0.65052086114883422852,-0.19560873508453369141,0
2.2410794203400254965,2.2813186678190042755,0.75,-0.14054462313652038574,0
2.241451776968058418,2.2813186678190042755,0.70039063692092895508,-0.15226739645004272461,0
2.2512858999937388482,2.2813186678190042755,0.75,-0.11004249751567840576,0
2.2515146181030347705,2.2813186678190042755,0.7005208134651184082,-0.12120704352855682373,0
2.2416059844930837919,2.2813186678190042755,0.65078127384185791016,-0.16399016976356506348,0
2.2518585402984783173,2.2813186678190042755,0.6510416865348815918,-0.1323715895414352417,0
2.2208799106971186532,2.2813186678190042755,0.60039061307907104492,-0.24006654322147369385,0
2.2149706508132305238,2.2813186678190042755,0.60000002384185791016,-0.27224335074424743652,0
2.2299516624084954053,2.2813186678190042755,0.60078126192092895508,-0.20788973569869995117,0
2.2204377019988688069,2.2813186678190042755,0.55052083730697631836,-0.25290575623512268066,0
2.2141166288534388507,2.2813186678190042755,0.55000001192092895508,-0.28564080595970153809,0
2.2297961121656393324,2.2813186678190042755,0.55104166269302368164,-0.22017073631286621094,0
2.2417608076751394108,2.2813186678190042755,0.60117185115814208984,-0.1757129281759262085,0
2.2521303614703671592,2.2813186678190042755,0.6015625,-0.14353612065315246582,0
2.2418837263003941196,2.2813186678190042755,0.55156248807907104492,-0.18743570148944854736,0
2.2517645995912003443,2.2813186678190042755,0.5520833134651184082,-0.15470066666603088379,0
2.2592756944402672126,2.2813186678190042755,0.75,-0.079540371894836425781,0
2.2597978247480359215,2.2813186678190042755,0.70065104961395263672,-0.090146690607070922852,0
2.2657728378147234949,2.2813186678190042755,0.75,-0.049038249999284744263,0
2.2659272421887353133,2.2813186678190042755,0.70078122615814208984,-0.059086337685585021973,0
2.2600487108955262805,2.2813186678190042755,0.65130209922790527344,-0.100753001868724823,0
2.2657553468859235046,2.2813186678190042755,0.65156251192092895508,-0.069134421646595001221,0
2.2703867613437309636,2.2813186678190042755,0.75,-0.018536124378442764282,0
2.2703048527482301289,2.2813186678190042755,0.70091146230697631836,-0.028025984764099121094,0
2.2736011832929103882,2.2813186678190042755,0.75,0.011966000311076641083,0
2.2744426611486043832,2.2813186678190042755,0.70104163885116577148,0.0030343667604029178619,0
2.2714484840714406211,2.2813186678190042755,0.65182292461395263672,-0.037515845149755477905,0
2.2739528541913300863,2.2813186678190042755,0.65208333730697631836,-0.0058972667902708053589,0
2.2597281964703084256,2.2813186678190042755,0.60195314884185791016,-0.11135932058095932007,0
2.2674230503017898108,2.2813186678190042755,0.60234373807907104492,-0.079182513058185577393,0
2.261672746747970919,2.2813186678190042755,0.55260413885116577148,-0.12196563184261322021,0
2.2686934399045437516,2.2813186678190042755,0.55312502384185791016,-0.089230597019195556641,0
2.2718222980630469188,2.2813186678190042755,0.60273438692092895508,-0.047005705535411834717,0
2.2651485251289091849,2.2813186678190042755,0.60312497615814208984,-0.014828899875283241272,0
2.2646769783179188096,2.2813186678190042755,0.55364584922790527344,-0.056495565921068191528,0
2.2407815218778202038,2.2813186678190042755,0.55416667461395263672,-0.023760532960295677185,0
2.2769352323081308853,2.2813186678190042755,0.75,0.042468123137950897217,0
2.2754786824785631083,2.2813186678190042755,0.701171875,0.034094717353582382202,0
2.2761293393819954645,2.2813186678190042755,0.75,0.072970248758792877197,0
2.2658945588705705632,2.2813186678190042755,0.70130211114883422852,0.065155074000358581543,0
2.2653941736208960123,2.2813186678190042755,0.65234375,0.025721311569213867188,0
2.2363624911998254419,2.2813186678190042755,0.65260416269302368164,0.057339891791343688965,0
2.2644973866592774669,2.2813186678190042755,0.75,0.10347237437963485718,0
2.2367129909215206496,2.2813186678190042755,0.70143228769302368164,0.096215419471263885498,0
2.2294165143344586433,2.2813186678190042755,0.75,0.13397449254989624023,0
2.1775364229251770176,2.2813186678190042755,0.70156252384185791016,0.1272757798433303833,0
2.1783747857133137771,2.2813186678190042755,0.65286457538604736328,0.088958472013473510742,0
2.0855944986187031631,2.2813186678190042755,0.65312498807907104492,0.12057705223560333252,0
2.2382986886309836905,2.2813186678190042755,0.603515625,0.017347905784845352173,0
2.1826220189275233885,2.2813186678190042755,0.60390627384185791016,0.049524713307619094849,0
2.1882692787641921939,2.2813186678190042755,0.5546875,0.0089745000004768371582,0
2.0993753846789435791,2.2813186678190042755,0.55520832538604736328,0.041709534823894500732,0
2.0915727817436469138,2.2813186678190042755,0.60429686307907104492,0.081701517105102539062,0
1.9554675737559745752,2.2813186678190042755,0.60468751192092895508,0.11387832462787628174,0
