"density_aux","exact_rho_aux","Points:0","Points:1","Points:2"
2.3617489159283002742,2.2813186678190042755,0.75,-0.23205099999904632568,0
2.1210698012191726569,2.2813186678190042755,0.75,-0.11004249751567840576,0
2.0193430458755341483,2.2813186678190042755,0.5520833134651184082,-0.15470066666603088379,0
2.3671137573843314961,2.2813186678190042755,0.55000001192092895508,-0.28564080595970153809,0
1.9904647845428939945,2.2813186678190042755,0.75,0.011966000311076641083,0
1.8811374752389986575,2.2813186678190042755,0.55416667461395263672,-0.023760532960295677185,0
1.8393923940454268706,2.2813186678190042755,0.75,0.13397449254989624023,0
1.7236268660296911737,1.222212285599999948,0.55624997615814208984,0.10717959702014923096,0
1.6952718810537397154,1.222212285599999948,0.75,0.25598299503326416016,0
1.5894702192711644972,1.222212285599999948,0.55833333730697631836,0.23811973631381988525,0
1.6372005576299641927,1.222212285599999948,0.75,0.37799149751663208008,0
1.5281533653362040504,1.222212285599999948,0.56041663885116577148,0.3690598607063293457,0
1.7285834239750639263,1.222212285599999948,0.75,0.5,0
1.570854939510555992,1.222212285599999948,0.5625,0.5,0
1.8731141726396216551,2.2813186678190042755,0.3541666567325592041,-0.19935883581638336182,0
2.3014562732332244366,2.2813186678190042755,0.34999999403953552246,-0.33923059701919555664,0
1.7312495847833264673,2.2813186678190042755,0.35833331942558288574,-0.059487067162990570068,0
1.5741267331260355711,1.222212285599999948,0.36250001192092895508,0.08038470149040222168,0
1.4553379701761717246,1.222212285599999948,0.36666667461395263672,0.2202564626932144165,0
1.3964055025839048341,1.222212285599999948,0.37083333730697631836,0.36012822389602661133,0
1.3984178519145646913,1.222212285599999948,0.375,0.5,0
1.7088067206289463407,2.2813186678190042755,0.15625,-0.24401700496673583984,0
2.1556325731743579688,2.2813186678190042755,0.15000000596046447754,-0.3928203880786895752,0
1.5814954420825884096,1.222212285599999948,0.16249999403953552246,-0.095213599503040313721,0
1.4483275669616586523,1.222212285599999948,0.16875000298023223877,0.053589798510074615479,0
1.3538840905954983018,1.222212285599999948,0.17499999701976776123,0.2023932039737701416,0
1.3028599999444592239,1.222212285599999948,0.18125000596046447754,0.35119658708572387695,0
1.2916184978208606893,1.222212285599999948,0.1875,0.5,0
1.5398175552608590611,1.222212285599999948,-0.041666667908430099487,-0.28867515921592712402,0
1.9146081467128366338,2.2813186678190042755,-0.050000000745058059692,-0.44641020894050598145,0
1.4440132215795828952,1.222212285599999948,-0.033333335071802139282,-0.1309401392936706543,0
1.3472843278338100248,1.222212285599999948,-0.025000000372529029846,0.026794899255037307739,0
1.2834351071736398442,1.222212285599999948,-0.016666667535901069641,0.18452993035316467285,0
1.2498774578067193275,1.222212285599999948,-0.0083333337679505348206,0.34226498007774353027,0
1.2371534919803248709,1.222212285599999948,0,0.5,0
1.3864029033824236681,1.222212285599999948,-0.23958332836627960205,-0.3333333432674407959,0
1.4904178894973365566,2.2813186678190042755,-0.25,-0.5,0
1.3331047653402954278,1.222212285599999948,-0.22916667163372039795,-0.16666667163372039795,0
1.2736396766463771169,1.222212285599999948,-0.21875,6.0557619675405013578e-18,0
1.2423467664917224873,1.222212285599999948,-0.20833332836627960205,0.16666667163372039795,0
1.2274485026774759611,1.222212285599999948,-0.19791667163372039795,0.3333333432674407959,0
1.2213146036311064435,1.222212285599999948,-0.1875,0.5,0
1.2769458667760231751,1.222212285599999948,-0.40972220897674560547,-0.3333333432674407959,0
1.2571187591743808731,1.222212285599999948,-0.4166666567325592041,-0.5,0
1.2553370055031916053,1.222212285599999948,-0.40277779102325439453,-0.16666667163372039795,0
1.2320478119160289676,1.222212285599999948,-0.3958333432674407959,6.0557619675405013578e-18,0
1.224661106895924112,1.222212285599999948,-0.38888889551162719727,0.16666667163372039795,0
1.221698584319552916,1.222212285599999948,-0.38194444775581359863,0.3333333432674407959,0
1.2224248814883544867,1.222212285599999948,-0.375,0.5,0
1.2305307680061228215,1.222212285599999948,-0.57986110448837280273,-0.3333333432674407959,0
1.2379366965802147682,1.222212285599999948,-0.5833333134651184082,-0.5,0
1.2260214942651512793,1.222212285599999948,-0.57638889551162719727,-0.16666667163372039795,0
1.2226132874129760353,1.222212285599999948,-0.5729166865348815918,6.0557619675405013578e-18,0
1.2215405490010620149,1.222212285599999948,-0.56944441795349121094,0.16666667163372039795,0
1.2223819412648981864,1.222212285599999948,-0.56597220897674560547,0.3333333432674407959,0
1.222617085035536677,1.222212285599999948,-0.5625,0.5,0
1.222212285599999948,1.222212285599999948,-0.75,-0.3333333432674407959,0
1.222212285599999948,1.222212285599999948,-0.75,-0.5,0
1.222212285599999948,1.222212285599999948,-0.75,-0.16666667163372039795,0
1.222212285599999948,1.222212285599999948,-0.75,0,0
1.222212285599999948,1.222212285599999948,-0.75,0.16666667163372039795,0
1.222212285599999948,1.222212285599999948,-0.75,0.3333333432674407959,0
1.222212285599999948,1.222212285599999948,-0.75,0.5,0
