"density_aux","exact_rho_aux","Points:0","Points:1","Points:2"
2.2157981377958027025,2.2813186678190042755,0.75,-0.23205099999904632568,0
2.2208455903290889033,2.2813186678190042755,0.75,-0.17104674875736236572,0
2.2306134673271462709,2.2813186678190042755,0.65052086114883422852,-0.19560873508453369141,0
2.2189272288473285144,2.2813186678190042755,0.64999997615814208984,-0.25884589552879333496,0
2.2357575494108461456,2.2813186678190042755,0.75,-0.11004249751567840576,0
2.2348010433887250947,2.2813186678190042755,0.6510416865348815918,-0.1323715895414352417,0
2.2437969494453882113,2.2813186678190042755,0.55104166269302368164,-0.22017073631286621094,0
2.2250573677680862694,2.2813186678190042755,0.55000001192092895508,-0.28564080595970153809,0
2.2212531295167683432,2.2813186678190042755,0.5520833134651184082,-0.15470066666603088379,0
2.2419753845166221495,2.2813186678190042755,0.75,-0.049038249999284744263,0
2.2227403711195270475,2.2813186678190042755,0.65156251192092895508,-0.069134421646595001221,0
2.2195033807921777935,2.2813186678190042755,0.75,0.011966000311076641083,0
2.1707885066350485204,2.2813186678190042755,0.65208333730697631836,-0.0058972667902708053589,0
2.1716077777023441442,2.2813186678190042755,0.55312502384185791016,-0.089230597019195556641,0
2.079207343848123557,2.2813186678190042755,0.55416667461395263672,-0.023760532960295677185,0
2.1580833070032174881,2.2813186678190042755,0.75,0.072970248758792877197,0
2.0801559814693781902,2.2813186678190042755,0.65260416269302368164,0.057339891791343688965,0
2.0565762884281375555,2.2813186678190042755,0.75,0.13397449254989624023,0
1.9388037572393062025,2.2813186678190042755,0.65312498807907104492,0.12057705223560333252,0
1.9383877467763259705,2.2813186678190042755,0.55520832538604736328,0.041709534823894500732,0
1.7522981501479026889,1.222212285599999948,0.55624997615814208984,0.10717959702014923096,0
1.9056290687337322787,2.2813186678190042755,0.75,0.1949787437915802002,0
1.760308888410455852,1.222212285599999948,0.6536458134651184082,0.18381421267986297607,0
1.7189916454946081448,1.222212285599999948,0.75,0.25598299503326416016,0
