"density_aux","Points:0","Points:1","Points:2"
1.2221337702968517736,0.46387553215026855469,0.32358223199844360352,0
1.2220811239018387617,0.52029913663864135742,0.4010505974292755127,0
1.2222996532924739199,0.49158653616905212402,0.40012022852897644043,0
1.2224141912865913451,0.49188703298568725586,0.37515026330947875977,0
1.2219766379563976599,0.52056622505187988281,0.37631323933601379395,0
1.2218582947161615859,-0.3518168032169342041,-0.24945485591888427734,0
1.2222925083440356886,-0.3786532282829284668,-0.37489822506904602051,0
1.2222517700068034063,-0.34793260693550109863,-0.37440761923789978027,0
1.2220866572804454098,-0.3489786684513092041,-0.34300860762596130371,0
1.2223210256320578004,-0.37960892915725708008,-0.3435319364070892334,0
1.2222485588249274446,-0.3172492682933807373,-0.37383702397346496582,0
1.2223861770875832367,-0.31843319535255432129,-0.34230354428291320801,0
1.2219534178403714808,-0.38049682974815368652,-0.31231102347373962402,0
1.2219254871735110157,-0.26148712635040283203,-0.24598774313926696777,0
1.221834395874169088,-0.26289588212966918945,-0.21429435908794403076,0
1.2220383101108722723,0.23377403616905212402,0.36468350887298583984,0
1.2224259981696568023,0.26245325803756713867,0.36584648489952087402,0
1.2221605715848122831,0.23557692766189575195,0.28349363803863525391,0
1.2223077538802362696,0.26415598392486572266,0.28535437583923339844,0
1.2220454774020030886,0.29059830307960510254,0.39360755681991577148,0
1.2220399173198195353,0.29113247990608215332,0.3670094609260559082,0
1.2223731330551048657,0.20446047186851501465,0.39081642031669616699,0
1.2223804924823871154,0.20509481430053710938,0.36352053284645080566,0
1.2221703163233423872,0.1784188002347946167,0.27977210283279418945,0
1.2222623215096899418,0.2069978564977645874,0.28163287043571472168,0
1.222323415140755376,0.20636351406574249268,0.30892875790596008301,0
1.2221295402289980014,0.17775106430053710938,0.3073005974292755127,0
2.253562549373723467,0.58253204822540283203,-0.17962051928043365479,0
2.2442104982982145067,0.58273237943649291992,-0.20389267802238464355,0
2.2443991261240299195,0.6106103062629699707,-0.19714744389057159424,0
2.2531240188039438621,0.61044335365295410156,-0.17310787737369537354,0
2.2337423756631236138,0.58293271064758300781,-0.22816483676433563232,0
2.2332930530979102635,0.61077725887298583984,-0.22118701040744781494,0
2.2330544263591045606,0.63862180709838867188,-0.21420916914939880371,0
2.2438156132296529499,0.63848823308944702148,-0.19040219485759735107,0
1.2288498540172898554,0.46554487943649291992,0.1975695192813873291,0
1.2258568731626673376,0.49368989467620849609,0.22533060610294342041,0
1.2224926486309455331,0.46521100401878356934,0.22277206182479858398,0
1.2221436942250627489,0.52136754989624023438,0.30210119485855102539,0
1.2220614446546838039,0.46287393569946289062,0.39918982982635498047,0
1.2219860420295656223,0.46320781111717224121,0.37398728728294372559,0
1.2219866548437328113,0.4635416567325592041,0.3487847745418548584,0
1.2224725890182903676,0.4921875,0.3501803278923034668,0
1.2219353213355388377,0.5208333134651184082,0.3515758812427520752,0
1.222079474110081776,0.40544870495796203613,0.39732909202575683594,0
1.2220045385293467621,0.40584936738014221191,0.37166136503219604492,0
1.2224453612858090512,0.43452858924865722656,0.3728243410587310791,0
1.2223555739684937027,0.43416133522987365723,0.3982594609260559082,0
2.2443649540226351391,0.55485445261001586914,-0.21063792705535888672,0
2.2336803599569234891,0.55508816242218017578,-0.23514267802238464355,0
2.2545391515478412359,0.5546207427978515625,-0.18613317608833312988,0
1.2220974635293033739,-0.32552710175514221191,-0.12412776798009872437,0
1.2221268164611378548,-0.32460764050483703613,-0.15509429574012756348,0
1.2221606402588138796,-0.29477059841156005859,-0.15383683145046234131,0
1.2221353513277648517,-0.29570412635803222656,-0.12300114333629608154,0
1.2220353640190404487,-0.26395878195762634277,-0.18334236741065979004,0
1.2220990052797811032,-0.29363700747489929199,-0.18510137498378753662,0
1.2221508676123349346,0.29006409645080566406,0.42020568251609802246,0
1.2222377135998576669,0.28952991962432861328,0.44680377840995788574,0
2.2451141849611597756,0.52697646617889404297,-0.21738317608833312988,0
2.2336627355598839273,0.52724361419677734375,-0.24212051928043365479,0
1.2222882703126651815,0.12419871985912322998,0.16407589614391326904,0
1.2222437225001456795,0.15264423191547393799,0.16686703264713287354,0
1.2222894424503127908,0.15194310247898101807,0.194628104567527771,0
1.2222770816062926702,0.12346421182155609131,0.19206957519054412842,0
1.2222292455340200146,0.149839743971824646,0.27791136503219604492,0
1.2221417325412242683,0.15054085850715637207,0.25015026330947875977,0
1.2222938393997375695,0.17908653616905212402,0.25224363803863525391,0
1.2222553565525748898,0.065705128014087677002,0.21541135013103485107,0
1.2222993069455814208,0.066506408154964447021,0.18695248663425445557,0
1.2222786495481317015,0.094985306262969970703,0.18951103091239929199,0
1.2222637094725785634,0.094217412173748016357,0.21773730218410491943,0
1.2221535536971437352,0.29273504018783569336,0.28721514344215393066,0
1.2221260181904325393,0.29220086336135864258,0.31381323933601379395,0
1.2220309667022437594,0.2916666567325592041,0.34041136503219604492,0
1.9270407448074207135,-0.11216475069522857666,-0.4326578676700592041,0
2.0198066518153252602,-0.084334932267665863037,-0.42548739910125732422,0
1.6633979309387361134,-0.1411002427339553833,-0.40942874550819396973,0
1.8234361930461573387,-0.14001321792602539062,-0.43978834152221679688,0
1.2222378960185231733,0.12272970378398895264,0.22006323933601379395,0
1.2223101447578639256,0.12199519574642181396,0.24805691838264465332,0
1.2221800561819362585,0.093449518084526062012,0.24596357345581054688,0
1.2220835479003755442,0.29594016075134277344,0.12762649357318878174,0
1.222291630379931604,0.29540598392486572266,0.15422460436820983887,0
1.2221797986143958514,0.2669938504695892334,0.15120087563991546631,0
1.2222250259936215944,0.26756143569946289062,0.12437016516923904419,0
1.2220491664795842812,0.40705129504203796387,0.29465815424919128418,0
1.2222210413475307345,0.40745192766189575195,0.26899042725563049316,0
1.2221887696256783506,0.43599760532379150391,0.2710838019847869873,0
1.2222512212223974881,0.43563035130500793457,0.29651892185211181641,0
1.2222200687871671576,-0.39486563205718994141,0.18757268786430358887,0
1.2221335400696518025,-0.3653615415096282959,0.18777257204055786133,0
1.3660530322025983274,-0.14320985972881317139,-0.34884765744209289551,0
1.4882193586413139386,-0.14218556880950927734,-0.37907278537750244141,0
1.4244981420695659313,-0.11526293307542800903,-0.34241130948066711426,0
1.2221245450639246499,-0.32361361384391784668,-0.18622073531150817871,0
1.2222076006302460272,0.12126068025827407837,0.2760505974292755127,0
1.2222263444811791722,0.092681623995304107666,0.27418982982635498047,0
1.2223849812037685947,0.010416666977107524872,0.15291135013103485107,0
1.222274286981972935,0.038862179964780807495,0.15570248663425445557,0
1.2222648217299754148,0.03802751004695892334,0.18439394235610961914,0
1.2223243991593546465,0.0095486110076308250427,0.18183541297912597656,0
1.2223646638272116505,0.20572917163372039795,0.33622464537620544434,0
2.2344044907521127818,0.47155448794364929199,-0.2560761868953704834,0
2.2342040452959595065,0.44370993971824645996,-0.26305404305458068848,0
2.2239109877389391379,0.4440771937370300293,-0.28848916292190551758,0
2.224162218370822508,0.47188836336135864258,-0.28127872943878173828,0
2.2338611828151080374,0.41586539149284362793,-0.27003186941146850586,0
2.2238827867085575463,0.41626602411270141602,-0.29569959640502929688,0
2.216921723596906979,0.4166666567325592041,-0.32136732339859008789,0
2.2174360846534204583,0.44444444775581359863,-0.31392431259155273438,0
2.2171050227227726559,0.47222220897674560547,-0.30648127198219299316,0
1.2221933145109116214,-0.33590829372406005859,0.18808148801326751709,0
1.2222258948513593513,-0.33485999703407287598,0.15683875977993011475,0
1.2222782390183655199,0.40785256028175354004,0.243322715163230896,0
1.2221333636119275923,0.43636485934257507324,0.24564865231513977051,0
1.2222062814587180135,0.15124198794364929199,0.2223891913890838623,0
1.2222354464321902867,0.17975427210330963135,0.22471514344215393066,0
1.2221636338665313737,-0.50480771064758300781,-0.25,0
1.2221362503933728139,-0.47415864467620849609,-0.25,0
1.2221625915049090239,-0.47483474016189575195,-0.21875,0
1.2221799059008915389,-0.50540864467620849609,-0.21875,0
1.2221070991627906999,-0.44350960850715637207,-0.25,0
1.2222033602813606734,-0.44426080584526062012,-0.21875,0
1.2221247901813010461,-0.44501203298568725586,-0.1875,0
1.2221318355783381548,-0.47551080584526062012,-0.1875,0
1.2221444270081163186,-0.50600963830947875977,-0.1875,0
1.2221879221252474057,-0.39664816856384277344,0.25002908706665039062,0
1.2220907007737564776,-0.39576879143714904785,0.2188263237476348877,0
1.2222507015862498214,-0.33377778530120849609,0.12552334368228912354,0
1.2220180390980013296,0.40625,0.34599363803863525391,0
1.2224581467534918477,0.4348958432674407959,0.3473891913890838623,0
1.4920483955187187064,-0.087339743971824645996,-0.3359241187572479248,0
2.2839397801853782433,-0.13888889551162719727,-0.47022789716720581055,0
2.334488834273317881,-0.11111111193895339966,-0.46278485655784606934,0
2.3532142075830639882,-0.083333335816860198975,-0.45534184575080871582,0
1.2218559489206772817,-0.38140672445297241211,-0.28104284405708312988,0
1.2223419065593150723,0.067307695746421813965,0.15849362313747406006,0
1.2222515216488181178,0.095753207802772521973,0.16128475964069366455,0
1.2222690039715140564,0.064102567732334136963,0.27232909202575683594,0
1.2223145721902068939,0.064903847873210906982,0.24387021362781524658,0
1.2219656664504019439,-0.38225221633911132812,-0.24991278350353240967,0
1.2222880060876302188,0.12566773593425750732,0.10808854550123214722,0
1.222298023448847637,0.097288995981216430664,0.10483221709728240967,0
1.2222744689924325279,0.09805689007043838501,0.07660595327615737915,0
1.2221928214263275692,0.126402243971824646,0.080094866454601287842,0
1.2222569451857805412,0.068910256028175354004,0.10157589614391326904,0
1.2221774824289257655,0.069711536169052124023,0.073117032647132873535,0
1.2222563261158707615,0.181089743971824646,0.16965816915035247803,0
1.2222294109796636441,0.18042200803756713867,0.19718664884567260742,0
1.2220366255176535741,0.1757478564977645874,0.38988605141639709473,0
1.2220357297339567992,0.17641559243202209473,0.36235755681991577148,0
1.2221763490084951442,0.17708332836627960205,0.33482909202575683594,0
1.222254182261001354,-0.25950375199317932129,-0.30758643150329589844,0
1.2220986825844382118,-0.26068872213363647461,-0.27637279033660888672,0
1.2219804266203730947,-0.29047700762748718262,-0.27837890386581420898,0
1.2223053135254975388,-0.28933325409889221191,-0.30966526269912719727,0
2.2792366870280149627,0.69350963830947875977,0.079847909510135650635,0
2.2821157036217529779,0.69357639551162719727,0.056506123393774032593,0
2.281946797701221108,0.72178816795349121094,0.060925420373678207397,0
2.2825842471689266056,0.72175478935241699219,0.084034606814384460449,0
1.2222360177522588742,0.18376068770885467529,0.059544220566749572754,0
1.222220833331242984,0.18309295177459716797,0.087072707712650299072,0
1.2222827798651700881,0.15474759042263031006,0.083583787083625793457,0
1.2222740580642719177,0.15544871985912322998,0.055822707712650299072,0
1.2222329484961160784,0.23798076808452606201,0.17524044215679168701,0
1.2222961444154964994,0.23858173191547393799,0.14817714691162109375,0
1.2222384239407735329,0.26642629504203796387,0.1780315786600112915,0
2.2816006615784694134,0.75,0.042468123137950897217,0
2.282018463638297856,0.75,0.065344721078872680664,0
2.2813421546656620365,0.72182160615921020508,0.037816233932971954346,0
2.2828090808910097564,0.75,0.088221311569213867188,0
2.2534695635459578433,0.63835471868515014648,-0.16659522056579589844,0
2.260318114056869554,0.63822114467620849609,-0.1427882462739944458,0
2.2609506216533885592,0.61027646064758300781,-0.14906831085681915283,0
1.2222552436511544549,0.209535256028175354,0.17244930565357208252,0
1.2222032003587954829,0.21016959846019744873,0.14515340328216552734,0
1.2222565210627700516,0.23918269574642181396,0.12111384421586990356,0
1.2222412807057447814,0.2108039557933807373,0.11785751581192016602,0
1.2222708039010365955,0.18242521584033966064,0.11460119485855102539,0
1.2223433946698578634,0.18175747990608215332,0.14212967455387115479,0
2.266953682317571328,0.58213138580322265625,-0.13107620179653167725,0
2.261929795034832047,0.58233171701431274414,-0.15534836053848266602,0
2.2675482794544050691,0.61010950803756713867,-0.12502874433994293213,0
2.2745314205417885844,0.6378205418586730957,-0.071367330849170684814,0
2.2750756562319915943,0.60977566242218017578,-0.076949603855609893799,0
2.2712152370807703328,0.60994255542755126953,-0.1009891703724861145,0
2.2718386264370638017,0.6379540562629699707,-0.095174305140972137451,0
1.2221647662658836619,0.29487180709838867188,0.180822715163230896,0
2.2176184374745977479,0.5833333134651184082,-0.27670916914939880371,0
2.21754760483061375,0.61111110448837280273,-0.2692661285400390625,0
2.2242523540872083387,0.61094415187835693359,-0.24522657692432403564,0
2.2242195365639334526,0.5831330418586730957,-0.25243699550628662109,0
2.2241572178103630186,0.63875532150268554688,-0.23801614344120025635,0
2.2180543589363179713,0.63888889551162719727,-0.26182311773300170898,0
2.2669693811454516563,0.55415332317352294922,-0.13712365925312042236,0
2.272338759764937155,0.55391961336135864258,-0.1126189008355140686,0
2.2720436187363075575,0.52590811252593994141,-0.11843376606702804565,0
2.2744676444867879539,0.52564102411270141602,-0.093696415424346923828,0
2.2747829410825293195,0.55368590354919433594,-0.088114142417907714844,0
2.2668199098334769204,0.63808763027191162109,-0.11898127943277359009,0
2.2715737288227644264,0.58193111419677734375,-0.10680403560400009155,0
2.2753661207376585374,0.58173078298568725586,-0.082531876862049102783,0
2.2412929018998046793,0.4688835442066192627,-0.054455880075693130493,0
2.2618056787311320299,0.49699518084526062012,-0.049338795244693756104,0
2.2261522388545698092,0.49669471383094787598,-0.024368852376937866211,0
2.1824127573793226098,0.46854966878890991211,-0.029253339394927024841,0
2.0542311907721151343,0.69324254989624023438,0.17321503162384033203,0
2.1388694987956462512,0.72162127494812011719,0.1764713674783706665,0
2.0266619056650232444,0.72158789634704589844,0.19958055019378662109,0
1.8999144899003777009,0.69317573308944702148,0.19655682146549224854,0
1.2446906416216827473,0.24158653616905212402,0.012860655784606933594,0
1.2817574514079492776,0.2421875,-0.014202640391886234283,0
1.3156631284391984149,0.27039930224418640137,-0.0097833424806594848633,0
1.2644387683463058636,0.26983171701431274414,0.017047358676791191101,0
1.2928537825210677514,0.29807692766189575195,0.021234061568975448608,0
1.3635508865172976112,0.29861110448837280273,-0.0053640450350940227509,0
1.4686551788265778118,0.29914531111717224121,-0.031962152570486068726,0
1.4002549719051564647,0.27096688747406005859,-0.036614045500755310059,0
2.2607208841338635175,0.66616588830947875977,-0.13650819659233093262,0
2.2660479769428687469,0.66606569290161132812,-0.11293381452560424805,0
2.2663784073201322933,0.69404381513595581055,-0.10688635706901550293,0
2.2602674031457672399,0.69411057233810424805,-0.13022814691066741943,0
2.2175434189619913639,0.52777779102325439453,-0.29159522056579589844,0
2.224148785433825104,0.52751070261001586914,-0.26685786247253417969,0
2.2242363983021209428,0.49969953298568725586,-0.27406829595565795898,0
2.2170594746514877826,0.5,-0.29903826117515563965,0
1.7946205931343683915,0.63648504018783569336,0.16670238971710205078,0
1.9764793883742770575,0.63661861419677734375,0.14289541542530059814,0
2.0814051652553064997,0.66496396064758300781,0.14638432860374450684,0
1.9377615837348112215,0.66486376523971557617,0.16995871067047119141,0
2.1591630525621314796,0.69330930709838867188,0.14987325668334960938,0
2.2285647407939133124,0.69337606430053710938,0.12653146684169769287,0
2.1792153487173968607,0.66506409645080566406,0.12280996143817901611,0
2.1080586444641857824,0.63675212860107421875,0.11908844113349914551,0
1.7128427397418162226,0.69310897588729858398,0.21989861130714416504,0
1.5848826830760902595,0.66466343402862548828,0.21710747480392456055,0
1.748026499115142629,0.66476362943649291992,0.19353309273719787598,0
1.6198983294767090868,0.63635146617889404297,0.19050936400890350342,0
1.4871945529937300456,0.63621795177459716797,0.21431633830070495605,0
2.1934799250326517672,0.75,0.17972768843173980713,0
2.1031171237606050006,0.75,0.20260427892208099365,0
2.2552276865898539526,0.41506409645080566406,-0.21869641542434692383,0
2.2458434236004727325,0.41546472907066345215,-0.24436414241790771484,0
2.2449644673964499475,0.44334268569946289062,-0.23761890828609466553,0
2.2553126529640556974,0.44297543168067932129,-0.21218377351760864258,0
2.2339989746733253106,0.49939903616905212402,-0.24909836053848266602,0
1.34548472974229405,0.24278846383094787598,-0.041265938431024551392,0
1.235482601299144001,0.52216881513595581055,0.22788913547992706299,0
1.2221400123742711674,-0.38408902287483215332,-0.1873400956392288208,0
1.2221509200011815288,-0.38319945335388183594,-0.218564644455909729,0
1.2220743798258126844,-0.3528391420841217041,-0.21810673177242279053,0
1.2221489267301290926,-0.3537953794002532959,-0.18690034747123718262,0
1.8634241040049426275,0.7215544581413269043,0.22268973290920257568,0
2.2643787312911136667,0.5809294581413269043,0.014556771144270896912,0
2.2429159525251600726,0.55275106430053710938,0.0099048782140016555786,0
2.2695364971935250153,0.55298477411270141602,-0.014599877409636974335,0
2.2773747396303591906,0.58112978935241699219,-0.0097153903916478157043,0
2.278964372950495143,0.58133012056350708008,-0.03398755192756652832,0
2.2777585196630578679,0.55321848392486572266,-0.039104633033275604248,0
2.274175679282363749,0.75,0.13397449254989624023,0
2.2498912340572614355,0.75,0.15685109794139862061,0
2.2176339732136991501,0.72165465354919433594,0.15336216986179351807,0
2.2596575890786638752,0.72168803215026855469,0.13025298714637756348,0
2.2493835817054659287,0.63701921701431274414,0.071474500000476837158,0
2.2729314645551377261,0.63715279102325439453,0.047667529433965682983,0
2.2800734527497921178,0.6653645634651184082,0.052086826413869857788,0
2.269341985030114639,0.66526442766189575195,0.075661204755306243896,0
1.4502258585778802225,0.46688035130500793457,0.096759364008903503418,0
1.575877045454525005,0.46721419692039489746,0.071556821465492248535,0
1.6857518815522787303,0.49549278616905212402,0.075510926544666290283,0
1.5317125985467425764,0.49519231915473937988,0.1004808768630027771,0
1.6339705104058674934,0.5235042572021484375,0.10420238971710205078,0
1.81606003489056822,0.52377134561538696289,0.079465039074420928955,0
2.0837212606641926094,0.46821582317352294922,-0.0040507987141609191895,0
2.1531515896941826327,0.49639421701431274414,0.00060109375044703483582,0
2.0426829940378867789,0.49609375,0.025571038946509361267,0
1.9375199164747061165,0.46788194775581359863,0.021151741966605186462,0
1.742952381735744849,0.46754807233810424805,0.046354282647371292114,0
1.8778193318187692551,0.49579328298568725586,0.050540983676910400391,0
1.9953355066261977413,0.52403843402862548828,0.054727688431739807129,0
2.12139588844570115,0.52430558204650878906,0.029990335926413536072,0
2.2068055795763452664,0.52457267045974731445,0.0052529862150549888611,0
2.1570708348168730062,0.41266027092933654785,-0.064690038561820983887,0
2.2280978405908609119,0.41306090354919433594,-0.090357773005962371826,0
2.2530540382694654866,0.44113916158676147461,-0.085008092224597930908,0
2.2071348759595612599,0.44077190756797790527,-0.059572961181402206421,0
2.2673231880874324951,0.46921741962432861328,-0.079658418893814086914,0
1.2221241760646444074,0.070512823760509490967,0.044658165425062179565,0
1.2221648903463047109,0.098824784159660339355,0.048379682004451751709,0
1.3808735000075911259,0.43856838345527648926,0.093037843704223632812,0
1.4894763880608998807,0.43893563747406005859,0.067602716386318206787,0
1.6281542315526544851,0.43930289149284362793,0.042167577892541885376,0
1.5314192859040460792,0.41105768084526062012,0.037980873137712478638,0
1.4132653872610796419,0.41065704822540283203,0.063648603856563568115,0
1.3261526412532407271,0.41025641560554504395,0.089316330850124359131,0
1.4150209542823073416,0.49489182233810424805,0.12545081973075866699,0
1.3527836594791500247,0.46654647588729858398,0.12196189910173416138,0
1.2876180961375447431,0.4662126004695892334,0.14716443419456481934,0
1.328446658172787842,0.49459135532379150391,0.15042077004909515381,0
1.3864580446628631538,0.52297008037567138672,0.15367709100246429443,0
1.4952532697594635991,0.52323716878890991211,0.12893973290920257568,0
1.687330023095114484,0.4114583432674407959,0.012313146144151687622,0
1.8115224922703707655,0.43967014551162719727,0.016732443124055862427,0
1.8820769156617647155,0.41185897588729858398,-0.01335458364337682724,0
1.9940096530916489037,0.4400373995304107666,-0.008702690713107585907,0
1.2221569330073716042,0.35176283121109008789,0.18640497326850891113,0
1.2221377122470771237,0.35129541158676147461,0.21253789961338043213,0
1.2222003550077840117,0.32281652092933654785,0.2099793553352355957,0
1.2222190595608981578,0.32331731915473937988,0.18361383676528930664,0
1.2221131233125495097,0.2943376004695892334,0.20742081105709075928,0
1.2222978602280014648,0.35082799196243286133,0.23867081105709075928,0
1.2221515264340856444,0.37934029102325439453,0.24099676311016082764,0
1.2221963103834831976,0.37890625,0.26689708232879638672,0
1.2222824039353967773,0.35036057233810424805,0.26480373740196228027,0
1.2221001138886666837,0.34989315271377563477,0.29093664884567260742,0
1.2222638986760485658,0.37847220897674560547,0.29279741644859313965,0
1.2220927125181293427,0.3802083432674407959,0.18919610977172851562,0
1.2222631209633085803,0.37977430224418640137,0.21509644389152526855,0
1.2221713548253785309,0.40825319290161132812,0.21765497326850891113,0
1.2219155828263681407,0.40865385532379150391,0.19198724627494812012,0
1.2222617776707906945,0.29326921701431274414,0.26061701774597167969,0
1.2221447226733581637,0.32181489467620849609,0.26271039247512817383,0
1.2223144752612076225,0.32131409645080566406,0.2890758812427520752,0
1.2221893126239291583,0.12713675200939178467,0.052101194858551025391,0
1.2220860954077004124,0.34802350401878356934,0.39546832442283630371,0
1.2224179575019700206,0.37673610448837280273,0.39639869332313537598,0
1.2222745128439285178,0.3763020932674407959,0.42229902744293212891,0
1.2221490378306285596,0.34755608439445495605,0.42160123586654663086,0
1.2222268229804715833,0.34708866477012634277,0.4477341771125793457,0
1.2221170510071410753,0.37586805224418640137,0.44819936156272888184,0
1.2222709871305761364,0.40464743971824645996,0.44866454601287841797,0
1.2221504472975954769,0.40504807233810424805,0.42299681901931762695,0
1.2224523909468134608,0.31981170177459716797,0.36817243695259094238,0
1.2224256471093737364,0.31931090354919433594,0.39453795552253723145,0
1.2224573765934363401,0.37717014551162719727,0.37049838900566101074,0
1.2224069964768140562,0.3776041567325592041,0.34459805488586425781,0
1.222016024268343104,0.3489583432674407959,0.34320250153541564941,0
1.2220240057608071638,0.34849092364311218262,0.36933541297912597656,0
1.2223546865799963523,0.068108975887298583984,0.13003475964069366455,0
1.2222791814103990404,0.096521101891994476318,0.13305848836898803711,0
1.2221569631341013817,0.31830930709838867188,0.44726896286010742188,0
1.2223574851244434214,0.31881010532379150391,0.42090347409248352051,0
1.2222509213305767783,0.34615385532379150391,0.5,0
1.2220712253561616389,0.31730768084526062012,0.5,0
1.2221452431918005122,0.31780847907066345215,0.47363448143005371094,0
1.222211022853894935,0.34662127494812011719,0.47386708855628967285,0
1.2222161136392406533,0.2889957129955291748,0.47340190410614013672,0
1.2222960022500717336,0.15404647588729858398,0.11134486645460128784,0
1.2222539789666657661,0.15334534645080566406,0.13910594582557678223,0
1.222371920434247583,0.12493322789669036865,0.13608221709728240967,0
1.2221685643098274543,0.37543404102325439453,0.47409966588020324707,0
1.2221542819382205103,0.375,0.5,0
1.2222547990609697877,0.40384614467620849609,0.5,0
1.2222399492172080215,0.40424680709838867188,0.47433227300643920898,0
1.2221545642258928588,0.32231569290161132812,0.23634487390518188477,0
1.2223378353970788535,0.3203125,0.34180691838264465332,0
1.2221171300864690501,0.34942573308944702148,0.31706956028938293457,0
1.2222960192688105963,0.32081329822540283203,0.31544139981269836426,0
1.2225031621654456337,0.29647436738014221191,0.10102838277816772461,0
1.2256985731816960605,0.32481971383094787598,0.10451730340719223022,0
1.2219635117218434761,0.32431891560554504395,0.13088281452655792236,0
1.2235241999870987151,0.35269764065742492676,0.13413913547992706299,0
1.2336453075879365571,0.35316506028175354004,0.10800622403621673584,0
1.259867894816923517,0.35363247990608215332,0.081873305141925811768,0
1.2412096996748753774,0.32532051205635070801,0.078151792287826538086,0
1.229438106570011513,0.2970085442066192627,0.074430279433727264404,0
1.2221104609330613044,0.32381811738014221191,0.15724833309650421143,0
1.221946490485251946,0.35223022103309631348,0.16027206182479858398,0
1.222249930158490816,0.28846153616905212402,0.5,0
2.2741322638323437921,0.46955129504203796387,-0.1048609614372253418,0
2.2702192478869798187,0.44150641560554504395,-0.11044322699308395386,0
2.2608894463558395493,0.41346153616905212402,-0.11602549999952316284,0
2.1212062180442425863,0.44040465354919433594,-0.034137826412916183472,0
2.047375272659535117,0.41225960850715637207,-0.039022311568260192871,0
2.272839090725374156,0.52510684728622436523,-0.044221714138984680176,0
2.2538070720906513422,0.52483975887298583984,-0.019484365358948707581,0
2.2454040113945636925,0.49909856915473937988,-0.2241284102201461792,0
1.2222751517265419974,0.37803819775581359863,0.31869772076606750488,0
1.2221146051500269003,0.40665063261985778809,0.3203258812427520752,0
1.2222704824239898347,0.29380342364311218262,0.23401892185211181641,0
2.2748139987847038057,0.49759614467620849609,-0.099278688430786132812,0
