"density_aux","exact_rho_aux","Points:0","Points:1","Points:2"
1.22847,1.22221,0.381076,0.137395,0
1.22231,1.22221,0.380642,0.163296,0
1.89501,2.28132,0.0793269,-0.268389,0
1.77964,2.28132,0.0513822,-0.274669,0
1.9838,2.28132,0.0522169,-0.303361,0
1.68649,1.22221,0.0785256,-0.23993,0
1.59043,1.22221,0.0505475,-0.245978,0
1.51174,1.22221,0.0225694,-0.252025,0
1.67369,1.22221,0.0234375,-0.280949,0
1.88207,2.28132,0.0243056,-0.309874,0
1.39961,1.22221,0.0769231,-0.183013,0
1.34658,1.22221,0.0488782,-0.188595,0
1.45157,1.22221,0.0497129,-0.217286,0
1.52272,1.22221,0.0777244,-0.211472,0
1.30477,1.22221,0.0208333,-0.194177,0
1.38983,1.22221,0.0217014,-0.223101,0
2.25775,2.28132,0.608941,0.0432482,0
1.22221,1.22221,-0.75,0,0
1.22221,1.22221,-0.75,-0.03125,0
1.22222,1.22221,-0.719877,-0.03125,0
1.22219,1.22221,-0.719952,0,0
1.22221,1.22221,-0.75,-0.0625,0
1.22225,1.22221,-0.719802,-0.0625,0
1.22221,1.22221,-0.689603,-0.0625,0
1.22221,1.22221,-0.689754,-0.03125,0
1.22221,1.22221,-0.689904,0,0
1.22221,1.22221,-0.75,-0.125,0
1.22226,1.22221,-0.719651,-0.125,0
1.22223,1.22221,-0.719727,-0.09375,0
1.22221,1.22221,-0.75,-0.09375,0
1.22222,1.22221,-0.689303,-0.125,0
1.22219,1.22221,-0.689453,-0.09375,0
1.22222,1.22221,-0.629808,0,0
1.22226,1.22221,-0.630108,0.03125,0
1.22216,1.22221,-0.660081,0.03125,0
1.22219,1.22221,-0.659856,0,0
1.22227,1.22221,-0.630409,0.0625,0
1.22216,1.22221,-0.660307,0.0625,0
1.22224,1.22221,-0.690204,0.0625,0
1.22224,1.22221,-0.690054,0.03125,0
1.22218,1.22221,-0.63101,0.125,0
1.22224,1.22221,-0.660757,0.125,0
1.22218,1.22221,-0.660532,0.09375,0
1.22216,1.22221,-0.630709,0.09375,0
1.22219,1.22221,-0.690505,0.125,0
1.22218,1.22221,-0.690355,0.09375,0
1.22221,1.22221,-0.75,0.125,0
1.22221,1.22221,-0.75,0.09375,0
1.22221,1.22221,-0.720177,0.09375,0
1.22225,1.22221,-0.720252,0.125,0
1.22221,1.22221,-0.75,0.0625,0
1.22212,1.22221,-0.720102,0.0625,0
1.22214,1.22221,-0.720027,0.03125,0
1.22221,1.22221,-0.75,0.03125,0
1.22231,1.22221,0.149139,0.305672,0
1.22237,1.22221,0.148438,0.333434,0
1.22218,1.22221,0.119792,0.332038,0
1.22212,1.22221,0.120526,0.304044,0
1.22241,1.22221,0.147035,0.388956,0
1.22235,1.22221,0.147736,0.361195,0
1.22208,1.22221,0.118323,0.388025,0
1.22206,1.22221,0.119057,0.360032,0
1.22208,1.22221,0.0608974,0.386165,0
1.22208,1.22221,0.0616987,0.357706,0
1.22234,1.22221,0.0903779,0.358869,0
1.22242,1.22221,0.08961,0.387095,0
1.22215,1.22221,0.0625,0.329247,0
1.22233,1.22221,0.0911458,0.330642,0
1.22229,1.22221,0.0919137,0.302416,0
1.22214,1.22221,0.0633013,0.300788,0
1.22233,1.22221,0.146334,0.416717,0
1.22226,1.22221,0.145633,0.444478,0
1.22208,1.22221,0.116854,0.444013,0
1.22196,1.22221,0.117588,0.416019,0
1.22216,1.22221,0.144231,0.5,0
1.22215,1.22221,0.144932,0.472239,0
1.22234,1.22221,0.115385,0.5,0
1.22231,1.22221,0.116119,0.472006,0
1.22233,1.22221,0.0576923,0.5,0
1.22229,1.22221,0.0584936,0.471541,0
1.22216,1.22221,0.0873064,0.471774,0
1.2222,1.22221,0.0865385,0.5,0
1.22208,1.22221,0.0592949,0.443082,0
1.22228,1.22221,0.0880743,0.443547,0
1.22231,1.22221,0.0888421,0.415321,0
1.22198,1.22221,0.0600962,0.414623,0
1.22812,1.22221,-0.256937,-0.370435,0
1.22214,1.22221,-0.258437,-0.338546,0
1.22209,1.22221,-0.288301,-0.340712,0
1.22224,1.22221,-0.287002,-0.372332,0
1.22212,1.22221,-0.535983,-0.21875,0
1.22217,1.22221,-0.535457,-0.25,0
1.22217,1.22221,-0.536508,-0.1875,0
1.22219,1.22221,-0.567007,-0.1875,0
1.22218,1.22221,-0.566557,-0.21875,0
1.22213,1.22221,-0.566106,-0.25,0
1.22217,1.22221,-0.507212,-0.125,0
1.22221,1.22221,-0.53756,-0.125,0
1.22222,1.22221,-0.537034,-0.15625,0
1.2222,1.22221,-0.506611,-0.15625,0
1.22218,1.22221,-0.567909,-0.125,0
1.22222,1.22221,-0.567458,-0.15625,0
1.2222,1.22221,-0.628606,-0.125,0
1.2222,1.22221,-0.628305,-0.15625,0
1.2222,1.22221,-0.597882,-0.15625,0
1.22222,1.22221,-0.598257,-0.125,0
1.22222,1.22221,-0.628005,-0.1875,0
1.22221,1.22221,-0.597506,-0.1875,0
1.22211,1.22221,-0.627404,-0.25,0
1.22216,1.22221,-0.596755,-0.25,0
1.22214,1.22221,-0.59713,-0.21875,0
1.22222,1.22221,-0.627704,-0.21875,0
1.22232,1.22221,-0.516827,0.375,0
1.22238,1.22221,-0.545974,0.375,0
1.22229,1.22221,-0.545448,0.34375,0
1.22227,1.22221,-0.516226,0.34375,0
1.22228,1.22221,-0.57512,0.375,0
1.22227,1.22221,-0.574669,0.34375,0
1.22219,1.22221,-0.574219,0.3125,0
1.22216,1.22221,-0.544922,0.3125,0
1.22218,1.22221,-0.515625,0.3125,0
1.22221,1.22221,-0.633413,0.375,0
1.22224,1.22221,-0.633113,0.34375,0
1.22224,1.22221,-0.603891,0.34375,0
1.22228,1.22221,-0.604267,0.375,0
1.22222,1.22221,-0.632812,0.3125,0
1.22217,1.22221,-0.603516,0.3125,0
1.22211,1.22221,-0.632212,0.25,0
1.22221,1.22221,-0.602764,0.25,0
1.22213,1.22221,-0.60314,0.28125,0
1.22215,1.22221,-0.632512,0.28125,0
1.22214,1.22221,-0.573317,0.25,0
1.22214,1.22221,-0.573768,0.28125,0
1.22227,1.22221,-0.517428,0.40625,0
1.22235,1.22221,-0.546499,0.40625,0
1.22219,1.22221,-0.518029,0.4375,0
1.22239,1.22221,-0.547025,0.4375,0
1.22223,1.22221,-0.576022,0.4375,0
1.22225,1.22221,-0.575571,0.40625,0
1.22211,1.22221,-0.519231,0.5,0
1.22257,1.22221,-0.548077,0.5,0
1.22253,1.22221,-0.547551,0.46875,0
1.22211,1.22221,-0.51863,0.46875,0
1.22214,1.22221,-0.576923,0.5,0
1.22215,1.22221,-0.576472,0.46875,0
1.22216,1.22221,-0.634615,0.5,0
1.22217,1.22221,-0.634315,0.46875,0
1.22258,1.22221,-0.605394,0.46875,0
1.22258,1.22221,-0.605769,0.5,0
1.22226,1.22221,-0.634014,0.4375,0
1.22245,1.22221,-0.605018,0.4375,0
1.22235,1.22221,-0.604642,0.40625,0
1.22225,1.22221,-0.633714,0.40625,0
1.22237,1.22221,-0.0464744,0.147329,0
1.22227,1.22221,-0.0180288,0.15012,0
1.22226,1.22221,-0.0189303,0.179277,0
1.22234,1.22221,-0.0474092,0.176718,0
1.22236,1.22221,-0.0198317,0.208434,0
1.22213,1.22221,-0.0436699,0.0591614,0
1.22218,1.22221,-0.0720152,0.0556724,0
1.22216,1.22221,-0.0446047,0.0885506,0
1.22221,1.22221,-0.0729834,0.0852943,0
1.22213,1.22221,-0.101362,0.0820379,0
1.22216,1.22221,-0.100361,0.0521835,0
1.22221,1.22221,-0.0749199,0.144538,0
1.22217,1.22221,-0.0739517,0.114916,0
1.22223,1.22221,-0.0455395,0.11794,0
1.22231,1.22221,-0.103365,0.141747,0
1.2222,1.22221,-0.102364,0.111892,0
1.22224,1.22221,-0.160277,0.136208,0
1.22221,1.22221,-0.159239,0.105954,0
1.22216,1.22221,-0.130793,0.108905,0
1.22215,1.22221,-0.131816,0.138967,0
1.22214,1.22221,-0.158167,0.0756271,0
1.22221,1.22221,-0.129753,0.0788071,0
1.22219,1.22221,-0.128725,0.0487346,0
1.22218,1.22221,-0.157107,0.0453256,0
1.22225,1.22221,-0.0758881,0.17416,0
1.22234,1.22221,-0.104367,0.171601,0
1.22235,1.22221,0.0313502,0.413926,0
1.22237,1.22221,0.0321848,0.385234,0
1.22233,1.22221,0.0305155,0.442617,0
1.22212,1.22221,0.00173611,0.442152,0
1.22206,1.22221,0.00260417,0.413228,0
1.22203,1.22221,0.00347222,0.384304,0
1.87041,2.28132,0.27267,-0.117106,0
2.04174,2.28132,0.273237,-0.143937,0
1.67297,1.22221,0.272102,-0.0902755,0
1.57498,1.22221,0.24399,-0.0953925,0
1.74877,1.22221,0.244591,-0.122456,0
1.94938,2.28132,0.245192,-0.149519,0
1.51821,1.22221,0.271534,-0.0634447,0
1.4442,1.22221,0.243389,-0.0683292,0
1.27295,1.22221,0.186432,-0.0505697,0
1.33165,1.22221,0.187099,-0.0780982,0
1.3825,1.22221,0.215244,-0.0732137,0
1.30354,1.22221,0.21461,-0.0459178,0
1.42571,1.22221,0.187767,-0.105627,0
1.49643,1.22221,0.215879,-0.10051,0
1.72217,1.22221,0.189103,-0.160684,0
1.83915,2.28132,0.217147,-0.155101,0
1.64379,1.22221,0.216513,-0.127806,0
1.55251,1.22221,0.188435,-0.133155,0
1.22399,1.22221,0.268697,0.0707088,0
1.23563,1.22221,0.269264,0.0438781,0
1.22208,1.22221,0.240385,0.0669872,0
1.22678,1.22221,0.240986,0.039924,0
1.2219,1.22221,0.184428,0.0320157,0
1.22286,1.22221,0.212707,0.0359698,0
1.22205,1.22221,0.212073,0.0632657,0
1.22491,1.22221,0.185096,0.00448725,0
1.23163,1.22221,0.213341,0.00867395,0
1.22218,1.22221,-0.267341,-0.0900721,0
1.22221,1.22221,-0.296909,-0.091584,0
1.22217,1.22221,-0.268414,-0.0590983,0
1.22218,1.22221,-0.297941,-0.0605375,0
1.22218,1.22221,-0.327712,-0.0614533,0
1.22219,1.22221,-0.32665,-0.0927251,0
1.22221,1.22221,-0.270479,0.00267484,0
1.22215,1.22221,-0.300025,0.00159909,0
1.2222,1.22221,-0.299064,-0.0292948,0
1.22224,1.22221,-0.269578,-0.0279283,0
1.22219,1.22221,-0.329652,0.000697784,0
1.22225,1.22221,-0.328713,-0.0303124,0
1.2222,1.22221,-0.38945,5.81487e-05,0
1.22224,1.22221,-0.388588,-0.0311083,0
1.22221,1.22221,-0.358624,-0.0307666,0
1.22215,1.22221,-0.359545,0.000363429,0
1.22217,1.22221,-0.387681,-0.0623692,0
1.2222,1.22221,-0.357651,-0.0620094,0
1.22221,1.22221,-0.356693,-0.0932194,0
1.22218,1.22221,-0.38679,-0.0935974,0
1.22217,1.22221,-0.512019,0.125,0
1.2222,1.22221,-0.51262,0.15625,0
1.22219,1.22221,-0.542293,0.15625,0
1.22222,1.22221,-0.541767,0.125,0
1.22224,1.22221,-0.513221,0.1875,0
1.22213,1.22221,-0.542818,0.1875,0
1.22225,1.22221,-0.572416,0.1875,0
1.22219,1.22221,-0.571965,0.15625,0
1.22217,1.22221,-0.571514,0.125,0
1.22219,1.22221,-0.283966,0.375669,0
1.22241,1.22221,-0.255128,0.37633,0
1.22227,1.22221,-0.256266,0.407282,0
1.22213,1.22221,-0.28512,0.406817,0
1.22221,1.22221,-0.22631,0.377035,0
1.22209,1.22221,-0.227435,0.407798,0
1.22207,1.22221,-0.228553,0.438547,0
1.2223,1.22221,-0.25738,0.438183,0
1.22214,1.22221,-0.286234,0.437878,0
1.47488,2.28132,-0.25,-0.5,0
1.34915,1.22221,-0.252908,-0.465094,0
1.26877,1.22221,-0.283174,-0.467042,0
1.25662,1.22221,-0.28125,-0.5,0
1.30114,1.22221,-0.25456,-0.432877,0
1.24476,1.22221,-0.284636,-0.435072,0
1.22292,1.22221,-0.3152,-0.436221,0
1.22735,1.22221,-0.313901,-0.468001,0
1.2347,1.22221,-0.3125,-0.5,0
1.22221,1.22221,-0.598633,-0.09375,0
1.22218,1.22221,-0.628906,-0.09375,0
1.22217,1.22221,-0.568359,-0.09375,0
1.22218,1.22221,-0.56881,-0.0625,0
1.22224,1.22221,-0.599008,-0.0625,0
1.2222,1.22221,-0.629207,-0.0625,0
1.22227,1.22221,-0.509615,-3.05548e-19,0
1.22225,1.22221,-0.510216,0.03125,0
1.22217,1.22221,-0.540189,0.03125,0
1.22224,1.22221,-0.539663,0,0
1.22227,1.22221,-0.510817,0.0625,0
1.22221,1.22221,-0.540715,0.0625,0
1.22228,1.22221,-0.570613,0.0625,0
1.22226,1.22221,-0.570162,0.03125,0
1.22225,1.22221,-0.569712,-3.05548e-19,0
1.2222,1.22221,-0.541241,0.09375,0
1.22221,1.22221,-0.511418,0.09375,0
1.22218,1.22221,-0.571064,0.09375,0
1.22218,1.22221,-0.600886,0.09375,0
1.22223,1.22221,-0.601262,0.125,0
1.22219,1.22221,-0.600511,0.0625,0
1.22221,1.22221,-0.59976,0,0
1.22217,1.22221,-0.600135,0.03125,0
1.22215,1.22221,-0.16881,0.378736,0
1.22211,1.22221,-0.169882,0.409063,0
1.2223,1.22221,-0.198655,0.408423,0
1.22241,1.22221,-0.197558,0.377882,0
1.22206,1.22221,-0.170947,0.439375,0
1.22227,1.22221,-0.199745,0.43895,0
1.6588,1.22221,-0.0315171,-0.322899,0
1.56813,1.22221,-0.0594284,-0.329411,0
1.75595,2.28132,-0.0584602,-0.359033,0
1.86622,2.28132,-0.0305823,-0.352288,0
1.9543,2.28132,-0.057492,-0.388655,0
2.0474,2.28132,-0.0296474,-0.381677,0
1.22229,1.22221,0.435263,0.321954,0
1.22225,1.22221,0.520032,0.425788,0
1.22218,1.22221,0.491286,0.42509,0
1.2223,1.22221,0.519765,0.450525,0
1.22216,1.22221,0.490986,0.45006,0
1.22232,1.22221,0.462206,0.449595,0
1.22219,1.22221,0.46254,0.424392,0
1.2222,1.22221,0.519231,0.5,0
1.22227,1.22221,0.490385,0.5,0
1.22221,1.22221,0.490685,0.47503,0
1.22227,1.22221,0.519498,0.475263,0
1.22222,1.22221,0.461538,0.5,0
1.22227,1.22221,0.461872,0.474797,0
1.2222,1.22221,0.43306,0.474565,0
1.22223,1.22221,0.432692,0.5,0
1.22215,1.22221,0.433427,0.44913,0
1.22221,1.22221,0.433794,0.423695,0
2.18024,2.28132,0.191106,-0.243269,0
2.131,2.28132,0.163161,-0.249549,0
2.08068,2.28132,0.190438,-0.215741,0
2.00453,2.28132,0.16246,-0.221788,0
1.90851,2.28132,0.134482,-0.227836,0
2.07058,2.28132,0.135216,-0.255829,0
1.62186,1.22221,0.161058,-0.166266,0
1.81426,2.28132,0.161759,-0.194027,0
1.92619,2.28132,0.18977,-0.188212,0
1.53588,1.22221,0.133013,-0.171848,0
1.70203,1.22221,0.133747,-0.199842,0
1.60454,1.22221,0.105736,-0.205657,0
1.46362,1.22221,0.104968,-0.17743,0
1.79501,2.28132,0.106504,-0.233883,0
1.99267,2.28132,0.107272,-0.262109,0
1.4784,1.22221,0.160357,-0.138505,0
1.36818,1.22221,0.159655,-0.110744,0
1.32086,1.22221,0.131544,-0.115861,0
1.41107,1.22221,0.132278,-0.143855,0
1.25096,1.22221,0.158253,-0.0552216,0
1.29405,1.22221,0.158954,-0.0829827,0
1.23577,1.22221,0.130075,-0.0598735,0
1.26611,1.22221,0.130809,-0.0878672,0
1.22276,1.22221,0.073718,-0.0691773,0
1.23281,1.22221,0.0745192,-0.0976362,0
1.24628,1.22221,0.102664,-0.0927517,0
1.2269,1.22221,0.101896,-0.0645254,0
1.26054,1.22221,0.0753205,-0.126095,0
1.2863,1.22221,0.103432,-0.120978,0
1.35632,1.22221,0.1042,-0.149204,0
1.31216,1.22221,0.0761218,-0.154554,0
1.2396,1.22221,0.185764,-0.0230412,0
1.22887,1.22221,0.157552,-0.0274605,0
1.22214,1.22221,0.156851,0.000300547,0
1.22178,1.22221,0.128606,-0.00388616,0
1.22362,1.22221,0.12934,-0.0318798,0
1.22199,1.22221,0.15615,0.0280616,0
1.2222,1.22221,0.127871,0.0241075,0
1.22215,1.22221,0.0713141,0.0161993,0
1.22212,1.22221,0.0995927,0.0201534,0
1.22217,1.22221,0.0721154,-0.0122596,0
1.222,1.22221,0.100361,-0.00807286,0
1.22183,1.22221,0.101128,-0.0362991,0
1.22177,1.22221,0.0729167,-0.0407184,0
1.36983,1.22221,0.75,0.316987,0
1.3004,1.22221,0.75,0.339864,0
1.2742,1.22221,0.721388,0.338236,0
1.33004,1.22221,0.721421,0.315126,0
1.25668,1.22221,0.75,0.36274,0
1.2417,1.22221,0.721354,0.361345,0
1.22869,1.22221,0.692708,0.359949,0
1.24709,1.22221,0.692775,0.336608,0
1.2837,1.22221,0.692842,0.313266,0
1.22423,1.22221,0.75,0.408494,0
1.22213,1.22221,0.721287,0.407563,0
1.22667,1.22221,0.721321,0.384454,0
1.23368,1.22221,0.75,0.385617,0
1.22205,1.22221,0.692575,0.406633,0
1.22245,1.22221,0.692642,0.383291,0
1.22217,1.22221,0.63515,0.404772,0
1.22208,1.22221,0.635283,0.380965,0
1.22208,1.22221,0.663962,0.382128,0
1.22226,1.22221,0.663862,0.405703,0
1.2216,1.22221,0.635417,0.357158,0
1.22353,1.22221,0.664062,0.358554,0
1.23543,1.22221,0.635684,0.309544,0
1.25464,1.22221,0.664263,0.311405,0
1.23247,1.22221,0.664163,0.334979,0
1.22384,1.22221,0.63555,0.333351,0
1.22209,1.22221,0.75,0.43137,0
1.22203,1.22221,0.721254,0.430672,0
1.22217,1.22221,0.75,0.454247,0
1.22226,1.22221,0.721221,0.453782,0
1.22222,1.22221,0.692441,0.453316,0
1.22235,1.22221,0.692508,0.429975,0
1.2222,1.22221,0.75,0.5,0
1.2222,1.22221,0.721154,0.5,0
1.22221,1.22221,0.721187,0.476891,0
1.22223,1.22221,0.75,0.477123,0
1.22223,1.22221,0.692308,0.5,0
1.22219,1.22221,0.692374,0.476658,0
1.22222,1.22221,0.634615,0.5,0
1.22221,1.22221,0.634749,0.476193,0
1.22224,1.22221,0.663562,0.476426,0
1.22221,1.22221,0.663462,0.5,0
1.22225,1.22221,0.634882,0.452386,0
1.2222,1.22221,0.663662,0.452851,0
1.2221,1.22221,0.663762,0.429277,0
1.2223,1.22221,0.635016,0.428579,0
1.22249,1.22221,-0.625,-0.5,0
1.22278,1.22221,-0.6253,-0.46875,0
1.2216,1.22221,-0.656475,-0.46875,0
1.22232,1.22221,-0.65625,-0.5,0
1.2224,1.22221,-0.625601,-0.4375,0
1.22162,1.22221,-0.656701,-0.4375,0
1.22222,1.22221,-0.6878,-0.4375,0
1.2227,1.22221,-0.68765,-0.46875,0
1.22219,1.22221,-0.6875,-0.5,0
1.22182,1.22221,-0.626202,-0.375,0
1.22187,1.22221,-0.657151,-0.375,0
1.22178,1.22221,-0.656926,-0.40625,0
1.22211,1.22221,-0.625901,-0.40625,0
1.22202,1.22221,-0.688101,-0.375,0
1.22206,1.22221,-0.687951,-0.40625,0
1.22221,1.22221,-0.75,-0.375,0
1.22221,1.22221,-0.75,-0.40625,0
1.22167,1.22221,-0.718975,-0.40625,0
1.22208,1.22221,-0.71905,-0.375,0
1.22221,1.22221,-0.75,-0.4375,0
1.2214,1.22221,-0.7189,-0.4375,0
1.22221,1.22221,-0.75,-0.5,0
1.22194,1.22221,-0.71875,-0.5,0
1.22191,1.22221,-0.718825,-0.46875,0
1.22221,1.22221,-0.75,-0.46875,0
1.22207,1.22221,-0.626502,-0.34375,0
1.22206,1.22221,-0.657377,-0.34375,0
1.22226,1.22221,-0.626803,-0.3125,0
1.22212,1.22221,-0.657602,-0.3125,0
1.22226,1.22221,-0.688401,-0.3125,0
1.22219,1.22221,-0.688251,-0.34375,0
1.22219,1.22221,-0.658053,-0.25,0
1.2221,1.22221,-0.657827,-0.28125,0
1.22219,1.22221,-0.627103,-0.28125,0
1.22216,1.22221,-0.688702,-0.25,0
1.22218,1.22221,-0.688552,-0.28125,0
1.22221,1.22221,-0.75,-0.25,0
1.22221,1.22221,-0.75,-0.28125,0
1.22209,1.22221,-0.719276,-0.28125,0
1.22225,1.22221,-0.719351,-0.25,0
1.22221,1.22221,-0.75,-0.3125,0
1.22206,1.22221,-0.719201,-0.3125,0
1.22217,1.22221,-0.719126,-0.34375,0
1.22221,1.22221,-0.75,-0.34375,0
1.22216,1.22221,-0.658278,-0.21875,0
1.22222,1.22221,-0.658504,-0.1875,0
1.22222,1.22221,-0.689002,-0.1875,0
1.22223,1.22221,-0.688852,-0.21875,0
1.22225,1.22221,-0.658954,-0.125,0
1.22217,1.22221,-0.658729,-0.15625,0
1.22219,1.22221,-0.689153,-0.15625,0
1.22221,1.22221,-0.75,-0.15625,0
1.22216,1.22221,-0.719576,-0.15625,0
1.22221,1.22221,-0.75,-0.1875,0
1.22222,1.22221,-0.719501,-0.1875,0
1.22215,1.22221,-0.719426,-0.21875,0
1.22221,1.22221,-0.75,-0.21875,0
1.22222,1.22221,-0.65918,-0.09375,0
1.22225,1.22221,-0.659405,-0.0625,0
1.22221,1.22221,-0.65963,-0.03125,0
1.2222,1.22221,-0.629507,-0.03125,0
1.22235,1.22221,-0.164543,0.257472,0
1.22232,1.22221,-0.163497,0.2272,0
1.22236,1.22221,-0.134928,0.229242,0
1.22223,1.22221,-0.135954,0.259311,0
1.22226,1.22221,-0.162427,0.196876,0
1.22235,1.22221,-0.133889,0.199148,0
1.22223,1.22221,-0.132859,0.169072,0
1.22231,1.22221,-0.161365,0.166571,0
1.22465,1.22221,-0.375,-0.5,0
1.22325,1.22221,-0.375957,-0.46863,0
1.22114,1.22221,-0.407095,-0.46871,0
1.22043,1.22221,-0.40625,-0.5,0
1.22244,1.22221,-0.376877,-0.43734,0
1.22193,1.22221,-0.407921,-0.43746,0
1.22247,1.22221,-0.439002,-0.4375,0
1.22311,1.22221,-0.438251,-0.46875,0
1.22361,1.22221,-0.4375,-0.5,0
2.20118,2.28132,0.301816,-0.164953,0
2.23397,2.28132,0.329828,-0.159138,0
2.24694,2.28132,0.30235,-0.191551,0
2.25982,2.28132,0.330329,-0.185503,0
2.26628,2.28132,0.358307,-0.179456,0
2.25422,2.28132,0.357839,-0.153323,0
2.25711,2.28132,0.303419,-0.244747,0
2.25543,2.28132,0.33133,-0.238234,0
2.26355,2.28132,0.330829,-0.211869,0
2.26086,2.28132,0.302885,-0.218149,0
2.25411,2.28132,0.359241,-0.231722,0
2.26328,2.28132,0.358774,-0.205589,0
2.18881,2.28132,0.384983,-0.0957074,0
2.2434,2.28132,0.385417,-0.121608,0
2.09227,2.28132,0.384549,-0.0698071,0
1.94856,2.28132,0.384115,-0.0439068,0
1.22216,1.22221,-0.507812,-0.09375,0
1.2222,1.22221,-0.538086,-0.09375,0
1.22217,1.22221,-0.508413,-0.0625,0
1.22222,1.22221,-0.538612,-0.0625,0
1.22217,1.22221,-0.539138,-0.03125,0
1.22219,1.22221,-0.509014,-0.03125,0
1.22218,1.22221,-0.569261,-0.03125,0
1.22218,1.22221,-0.599384,-0.03125,0
1.22221,1.22221,-0.661884,0.28125,0
1.22218,1.22221,-0.661659,0.25,0
1.22219,1.22221,-0.662109,0.3125,0
1.22223,1.22221,-0.691406,0.3125,0
1.2222,1.22221,-0.691256,0.28125,0
1.22214,1.22221,-0.691106,0.25,0
1.2222,1.22221,-0.66256,0.375,0
1.22216,1.22221,-0.662335,0.34375,0
1.22218,1.22221,-0.691707,0.375,0
1.2222,1.22221,-0.691557,0.34375,0
1.22224,1.22221,-0.0511485,0.294275,0
1.22232,1.22221,-0.079761,0.292647,0
1.22214,1.22221,-0.0520833,0.323665,0
1.22229,1.22221,-0.0807292,0.322269,0
1.22217,1.22221,-0.109375,0.320873,0
1.22227,1.22221,-0.108373,0.291019,0
1.222,1.22221,-0.053953,0.382443,0
1.22229,1.22221,-0.0826656,0.381513,0
1.22231,1.22221,-0.0816974,0.351891,0
1.22211,1.22221,-0.0530182,0.353054,0
1.22206,1.22221,-0.111378,0.380582,0
1.22213,1.22221,-0.110377,0.350728,0
1.22217,1.22221,-0.167755,0.348446,0
1.22232,1.22221,-0.139063,0.349579,0
1.22235,1.22221,-0.140093,0.379656,0
1.22219,1.22221,-0.166687,0.318126,0
1.2223,1.22221,-0.138026,0.319489,0
1.2223,1.22221,-0.136994,0.289409,0
1.22229,1.22221,-0.165624,0.287817,0
2.23491,2.28132,0.0547209,-0.389435,0
2.21639,2.28132,0.0555556,-0.418127,0
2.20266,2.28132,0.0538862,-0.360744,0
2.17075,2.28132,0.0260417,-0.367722,0
2.23464,2.28132,0.0269097,-0.396646,0
2.2281,2.28132,0.0277778,-0.42557,0
1.22236,1.22221,-0.662785,0.40625,0
1.22249,1.22221,-0.663011,0.4375,0
1.22226,1.22221,-0.692007,0.4375,0
1.22224,1.22221,-0.691857,0.40625,0
1.22221,1.22221,-0.75,0.375,0
1.22221,1.22221,-0.75,0.34375,0
1.22212,1.22221,-0.720778,0.34375,0
1.22217,1.22221,-0.720853,0.375,0
1.22221,1.22221,-0.75,0.3125,0
1.22218,1.22221,-0.720703,0.3125,0
1.22221,1.22221,-0.75,0.25,0
1.22221,1.22221,-0.720553,0.25,0
1.22228,1.22221,-0.720628,0.28125,0
1.22221,1.22221,-0.75,0.28125,0
1.22227,1.22221,-0.0207332,0.23759,0
1.22224,1.22221,-0.0216346,0.266747,0
1.22261,1.22221,-0.663462,0.5,0
1.2226,1.22221,-0.663236,0.46875,0
1.2222,1.22221,-0.692308,0.5,0
1.22219,1.22221,-0.692157,0.46875,0
1.22221,1.22221,-0.75,0.5,0
1.22221,1.22221,-0.75,0.46875,0
1.22261,1.22221,-0.721079,0.46875,0
1.22263,1.22221,-0.721154,0.5,0
1.22221,1.22221,-0.75,0.4375,0
1.22248,1.22221,-0.721004,0.4375,0
1.22236,1.22221,-0.720928,0.40625,0
1.22221,1.22221,-0.75,0.40625,0
2.12079,2.28132,0.0530515,-0.332052,0
2.05981,2.28132,0.0251736,-0.338798,0
1.97337,2.28132,-0.00270433,-0.345543,0
1.7628,2.28132,-0.00360577,-0.316386,0
2.11989,2.28132,-0.00180288,-0.374699,0
2.3075,2.28132,-0.0277778,-0.440456,0
2.25848,2.28132,0,-0.433013,0
2.22146,2.28132,-0.000901442,-0.403856,0
2.17752,2.28132,-0.0287126,-0.411067,0
1.22221,1.22221,-0.173077,0.5,0
1.2223,1.22221,-0.201923,0.5,0
1.2223,1.22221,-0.200837,0.46948,0
1.22216,1.22221,-0.172014,0.469691,0
1.22217,1.22221,-0.230769,0.5,0
1.22214,1.22221,-0.229665,0.469281,0
1.2221,1.22221,-0.288462,0.5,0
1.22211,1.22221,-0.287358,0.468961,0
1.22232,1.22221,-0.258504,0.469106,0
1.22234,1.22221,-0.259615,0.5,0
1.2515,1.22221,-0.0352564,-0.205342,0
1.29844,1.22221,-0.0343216,-0.234731,0
1.33791,1.22221,-0.0063101,-0.228916,0
1.27388,1.22221,-0.00721154,-0.19976,0
1.3809,1.22221,-0.0333868,-0.26412,0
1.44044,1.22221,-0.00540865,-0.258073,0
1.57882,1.22221,-0.00450721,-0.28723,0
1.50182,1.22221,-0.0324519,-0.29351,0
1.2797,1.22221,0.0480435,-0.159904,0
1.24236,1.22221,0.0472089,-0.131212,0
1.23036,1.22221,0.0190972,-0.136329,0
1.2557,1.22221,0.0199653,-0.165253,0
1.22168,1.22221,0.0455395,-0.0738292,0
1.22536,1.22221,0.0463742,-0.102521,0
1.2218,1.22221,0.0173611,-0.0784811,0
1.22216,1.22221,0.0182292,-0.107405,0
1.2218,1.22221,-0.0380609,-0.117174,0
1.22161,1.22221,-0.00991587,-0.11229,0
1.22206,1.22221,-0.0108173,-0.083133,0
